#{"t_start": 1763674313.4397767, "env_id": "None"}
r,l,t
-4530.314538,1,71.218169
-4550.446557,1,71.218641
-4859.266272,1,71.219105
-5060.013313,1,71.219599
-5753.445037,1,71.220057
-5086.110749,1,71.220529
-5565.848192,1,71.220988
-5320.584675,1,71.221463
-5361.547948,1,71.221953
-4728.167705,1,71.222448
-4714.871847,1,71.222911
-4548.938765,1,71.223384
-5136.290095,1,71.223866
-4519.598244,1,71.224341
-5165.812799,1,71.224858
-5251.338347,1,71.225339
-5327.937003,1,71.225799
-5221.940271,1,71.226269
-6347.102923,1,71.226734
-5330.366011,1,71.227205
-5763.307402,1,71.227675
-4502.066157,1,71.228134
-4279.720557,1,71.228606
-4599.379859,1,71.22907
-5631.104881,1,71.22954
-5004.986209,1,71.230021
-5138.833983,1,71.230498
-5421.168333,1,71.230959
-5651.693685,1,71.231438
-5157.801264,1,71.231898
-5286.31246,1,71.232368
-4724.943766,1,71.23284
-5162.251738,1,71.23331
-5439.68406,1,71.233769
-5671.822696,1,71.234236
-4814.668916,1,71.234698
-4402.375509,1,71.235232
-5046.207221,1,71.235693
-4975.872473,1,71.23617
-4815.174968,1,71.236648
-4850.64804,1,71.237141
-4327.979185,1,71.23765
-4778.070642,1,71.238126
-5682.304465,1,71.238601
-5110.686824,1,71.239062
-5156.753519,1,71.239537
-4911.519475,1,71.24
-5074.889823,1,71.240474
-5037.802821,1,71.240935
-4785.923672,1,71.241457
-5514.611298,1,71.241932
-5335.818052,1,71.242411
-5020.294459,1,71.242877
-4980.257644,1,71.243359
-6014.158691,1,71.243822
-5217.355514,1,71.244321
-4606.765861,1,71.24478
-4905.884069,1,71.245256
-5905.156598,1,71.245728
-4200.055194,1,71.246257
-5590.202026,1,71.246747
-4629.052881,1,71.247369
-5725.478805,1,71.247958
-5621.986033,1,71.248448
-5151.556772,1,71.248919
-5232.578612,1,71.249403
-4623.276456,1,71.249873
-5007.092574,1,71.250354
-4833.055654,1,71.250824
-4726.281016,1,71.251307
-5086.585659,1,71.251779
-6092.952316,1,71.252294
-5078.651883,1,71.252768
-5377.530748,1,71.25325
-5271.756416,1,71.253721
-4351.447944,1,71.254201
-5091.507513,1,71.254678
-6108.269348,1,71.255149
-4256.530736,1,71.25563
-5660.531546,1,71.2561
-5216.428503,1,71.256583
-5389.313211,1,71.257051
-4615.826951,1,71.257533
-5239.251696,1,71.258011
-5235.852155,1,71.258539
-4702.682009,1,71.259002
-5211.827334,1,71.259487
-4792.267512,1,71.25995
-5562.508701,1,71.260427
-5192.305849,1,71.260892
-6001.342936,1,71.261361
-4848.459018,1,71.26183
-5116.387122,1,71.262308
-5830.094292,1,71.262773
-5750.639426,1,71.263244
-5711.561068,1,71.263709
-5266.57126,1,71.264167
-4851.087174,1,71.264639
-5198.091443,1,71.265098
-4551.954945,1,71.265584
-5640.584975,1,71.266051
-5125.095441,1,71.266528
-5249.461803,1,71.266989
-5802.89351,1,71.267459
-4949.449379,1,71.267918
-5519.480196,1,71.268389
-6027.24514,1,71.268849
-4958.809371,1,71.269355
-5554.684529,1,71.269813
-5465.569258,1,71.270286
-4419.733762,1,71.270745
-5151.799989,1,71.271214
-4725.612798,1,71.271674
-4696.890179,1,71.272161
-5263.928403,1,71.272632
-5375.445023,1,71.273106
-5432.97235,1,71.273576
-5076.188456,1,71.274037
-5523.558436,1,71.274513
-5193.148194,1,71.275023
-4378.290588,1,71.275513
-5090.269849,1,71.275977
-4664.334246,1,71.276454
-4991.805436,1,71.276917
-4771.048205,1,71.277387
-5445.380469,1,71.277846
-5466.590935,1,71.278315
-5419.197346,1,71.278782
-5587.079377,1,71.279255
-5149.295702,1,71.27974
-5485.956016,1,71.280253
-5395.017738,1,71.280756
-4621.972285,1,71.281238
-4966.209094,1,71.281707
-5713.767219,1,71.282174
-5586.07016,1,71.282652
-5287.779305,1,71.283126
-5199.784818,1,71.283609
-5763.102618,1,71.284078
-4911.743512,1,71.284563
-4834.783034,1,71.285039
-4861.898108,1,71.28552
-4868.479246,1,71.285991
-4778.342546,1,71.286472
-6184.839652,1,71.28695
-4603.751835,1,71.287463
-6110.396353,1,71.287935
-5125.938789,1,71.288417
-5243.700374,1,71.288885
-4944.422919,1,71.289365
-5743.076402,1,71.289832
-4926.401501,1,71.290314
-4684.527819,1,71.290784
-4930.92063,1,71.291265
-5051.580052,1,71.291782
-5021.481114,1,71.292268
-5867.27285,1,71.292739
-5828.95988,1,71.293221
-4848.660059,1,71.293692
-5424.462741,1,71.294162
-5162.130073,1,71.294695
-4500.754795,1,71.295165
-4829.39869,1,71.295644
-4747.200235,1,71.29614
-4855.749556,1,71.296628
-4978.926622,1,71.297094
-5421.918236,1,71.297568
-5014.445009,1,71.298026
-5734.20391,1,71.298496
-4922.282147,1,71.298954
-4929.096445,1,71.299427
-6241.125465,1,71.299889
-5556.877998,1,71.300359
-5275.46178,1,71.300819
-5800.196404,1,71.301294
-5088.516324,1,71.301752
-4807.537833,1,71.302235
-5424.895472,1,71.302694
-5051.049975,1,71.303166
-5885.999287,1,71.303637
-5398.953099,1,71.304095
-4412.063177,1,71.304564
-4723.318402,1,71.305023
-5206.698434,1,71.305494
-5238.656057,1,71.305954
-5262.624657,1,71.306424
-5586.220443,1,71.306883
-5693.720582,1,71.307353
-4687.840394,1,71.30781
-4943.688649,1,71.308296
-5827.457148,1,71.30879
-5546.505056,1,71.309263
-5080.356025,1,71.309728
-4786.28665,1,71.310202
-5162.906429,1,71.310808
-4927.96465,1,71.311463
-5545.912703,1,71.311946
-5256.137072,1,71.312427
-5329.697708,1,71.312889
-4660.921272,1,71.313373
-4900.495572,1,71.313839
-4576.526139,1,71.314308
-4829.342676,1,71.314767
-4849.809102,1,71.315243
-4364.942985,1,71.3157
-3769.204003,1,71.316159
-4428.56401,1,71.316628
-5594.766555,1,71.317085
-4764.15771,1,71.317554
-5252.589251,1,71.318015
-5068.115458,1,71.318485
-4343.861214,1,71.318959
-4885.434234,1,71.319464
-5123.227378,1,71.319923
-5270.07097,1,71.320391
-5140.815503,1,71.320849
-5134.640816,1,71.321319
-4699.057953,1,71.321778
-5217.190761,1,71.322258
-5733.28055,1,71.322863
-4584.123735,1,71.323373
-5183.762397,1,71.323835
-5721.673873,1,71.324308
-5039.280444,1,71.32477
-4631.944082,1,71.325302
-5558.17403,1,71.325766
-5706.403373,1,71.326236
-5297.754988,1,71.326697
-5461.206679,1,71.327162
-5554.829248,1,71.327672
-4852.043822,1,71.32814
-5021.591507,1,71.328614
-4411.588629,1,71.329083
-5793.694975,1,71.329564
-5655.64715,1,71.330028
-4517.962712,1,71.330513
-4910.439011,1,71.330977
-5446.804424,1,71.331453
-5513.7594,1,71.331913
-5303.820939,1,71.332384
-4504.302167,1,71.332844
-4786.842098,1,71.33332
-5008.082915,1,71.333782
-4921.721723,1,71.334252
-5457.970149,1,71.334714
-5371.292083,1,71.335202
-4951.032428,1,71.335713
-5027.392003,1,71.336196
-5229.59882,1,71.336669
-5520.114195,1,71.33714
-4947.100903,1,71.337632
-5768.374994,1,71.338137
-4565.179434,1,71.338619
-5439.728075,1,71.339088
-4708.801191,1,71.339787
-4576.580478,1,71.340289
-5490.301192,1,71.340757
-5651.866016,1,71.341236
-5173.914789,1,71.341826
-4748.7916,1,71.342329
-5038.652996,1,71.342792
-4780.714407,1,71.343284
-5103.459779,1,71.343749
-5418.024001,1,71.344227
-4993.05289,1,71.344695
-5062.415401,1,71.34516
-6027.201202,1,71.345637
-5081.181892,1,71.346115
-4642.456453,1,71.346598
-5286.495347,1,71.347075
-4154.443714,1,71.347555
-4958.671343,1,71.348018
-5290.842327,1,71.348503
-5803.535863,1,71.348968
-4866.23499,1,71.349443
-4403.408875,1,71.349904
-4827.348328,1,71.350375
-5072.209798,1,71.350837
-5146.157215,1,71.351309
-5022.547082,1,71.351771
-5915.926907,1,71.352242
-5024.857734,1,71.352705
-5504.324671,1,71.353174
-4265.149314,1,71.353647
-4933.454532,1,71.354111
-5280.222381,1,71.354586
-5377.365305,1,71.355048
-5914.810855,1,71.355521
-5704.819615,1,71.355982
-5194.852873,1,71.356455
-5257.180039,1,71.356918
-5423.225665,1,71.357391
-5236.640665,1,71.357854
-5071.459853,1,71.35833
-4934.014107,1,71.358829
-5834.227052,1,71.359302
-5652.83543,1,71.359772
-5883.446224,1,71.36025
-5640.171362,1,71.360718
-5461.492123,1,71.361195
-4915.422347,1,71.361663
-4740.937022,1,71.362132
-5875.258341,1,71.362614
-5896.635867,1,71.363083
-5310.842196,1,71.363566
-5054.539118,1,71.364033
-4968.910528,1,71.364511
-5199.524035,1,71.36499
-5011.358135,1,71.365479
-4865.29604,1,71.365952
-4868.908181,1,71.366444
-4140.033636,1,71.366916
-5514.806647,1,71.367396
-5153.21799,1,71.367871
-5623.338421,1,71.368356
-5105.371306,1,71.368835
-5106.115015,1,71.369333
-5119.020855,1,71.369803
-5266.636666,1,71.370291
-5297.637604,1,71.370762
-5709.006005,1,71.371246
-4359.388341,1,71.371714
-4533.144066,1,71.372211
-5228.128052,1,71.37271
-5228.921667,1,71.373192
-4223.574273,1,71.373669
-4781.488682,1,71.374137
-5538.505726,1,71.374617
-5629.660282,1,71.375105
-5445.399989,1,71.375597
-5341.038851,1,71.376057
-5236.408858,1,71.376546
-4633.981294,1,71.37701
-5805.813069,1,71.377486
-4734.210002,1,71.377948
-5307.541328,1,71.378421
-4241.394296,1,71.378882
-6578.232243,1,71.379367
-5197.001711,1,71.37983
-4302.017896,1,71.380306
-4587.831067,1,71.380768
-5266.04361,1,71.381241
-4867.876324,1,71.381716
-5440.665276,1,71.382191
-6193.042725,1,71.382653
-4683.548368,1,71.383114
-4967.200111,1,71.383589
-4992.481493,1,71.384049
-5027.033989,1,71.38452
-5554.474103,1,71.384981
-5682.180408,1,71.385452
-4734.009608,1,71.385931
-4954.19275,1,71.38641
-5259.929916,1,71.386871
-4422.875942,1,71.387342
-5344.302215,1,71.387807
-4004.161228,1,71.388274
-5694.394212,1,71.388729
-4888.630067,1,71.389207
-5303.04654,1,71.389668
-5258.996431,1,71.390129
-4856.605161,1,71.390613
-4799.991763,1,71.391071
-3995.337575,1,71.391548
-5502.164067,1,71.392048
-4210.564716,1,71.392521
-5454.57816,1,71.392981
-5738.616434,1,71.393453
-5201.549764,1,71.393917
-4951.68716,1,71.394393
-5759.836466,1,71.394857
-4421.548193,1,71.395343
-5225.620158,1,71.395801
-5582.099929,1,71.396317
-5611.151164,1,71.396853
-5194.080931,1,71.397403
-5223.137268,1,72.197322
-5080.649187,1,72.197909
-5377.394448,1,72.198418
-4787.220917,1,72.198912
-5688.421607,1,72.199411
-5416.643567,1,72.199924
-4543.951908,1,72.200439
-4458.429758,1,72.200929
-4579.398964,1,72.201426
-4454.045756,1,72.201908
-5056.722762,1,72.202406
-4569.536483,1,72.202913
-5400.542573,1,72.203417
-4856.21457,1,72.203902
-4656.751803,1,72.204398
-5408.737692,1,72.204882
-5825.740153,1,72.205381
-4788.444645,1,72.205862
-4979.014441,1,72.206358
-5255.549732,1,72.206872
-5664.072969,1,72.207375
-4812.829717,1,72.207914
-4675.785069,1,72.208503
-4417.16676,1,72.209151
-5364.931062,1,72.209701
-4525.257185,1,72.210346
-4522.651789,1,72.210929
-5209.529949,1,72.211433
-4605.501247,1,72.211963
-5203.966945,1,72.212502
-5146.441655,1,72.213027
-4766.678761,1,72.21352
-4531.999957,1,72.21403
-5008.167959,1,72.214615
-4359.072105,1,72.215147
-5016.261058,1,72.215685
-5122.249492,1,72.216219
-4988.25889,1,72.216791
-5078.211874,1,72.217413
-4954.923072,1,72.217993
-5082.531286,1,72.218554
-4850.967907,1,72.219162
-6038.820194,1,72.219707
-4823.793628,1,72.220234
-5170.469583,1,72.220752
-5521.309768,1,72.221281
-4009.527239,1,72.221798
-5132.56301,1,72.22233
-5490.377495,1,72.222849
-5509.491668,1,72.223383
-4988.384189,1,72.2239
-6185.886232,1,72.224442
-6023.036524,1,72.224995
-4120.470924,1,72.225569
-4658.379149,1,72.226057
-4643.336598,1,72.226633
-5465.267601,1,72.227209
-5000.438757,1,72.227793
-4402.798272,1,72.228333
-4781.602507,1,72.228816
-5172.783148,1,72.229305
-5286.161166,1,72.229781
-4894.253256,1,72.23029
-5006.897291,1,72.230795
-5446.043387,1,72.231331
-5881.117489,1,72.231841
-5552.035825,1,72.232325
-5369.341418,1,72.232796
-4543.668428,1,72.233281
-5199.965977,1,72.233751
-5381.415892,1,72.23423
-4645.107849,1,72.234696
-5110.804981,1,72.235169
-5071.98268,1,72.235648
-5697.258768,1,72.236116
-5663.466333,1,72.236648
-6394.203715,1,72.237118
-5572.350688,1,72.237606
-5071.360751,1,72.238073
-5126.349455,1,72.238555
-5562.484358,1,72.239023
-4892.092762,1,72.239503
-4564.967864,1,72.23998
-5505.887433,1,72.240468
-5337.011491,1,72.240937
-5502.846525,1,72.241418
-5180.753445,1,72.241975
-5355.59967,1,72.242659
-5935.256169,1,72.243253
-4421.580615,1,72.243777
-5467.589321,1,72.24431
-4655.825785,1,72.244821
-4309.643315,1,72.245349
-4881.78603,1,72.245866
-5172.499912,1,72.246432
-4727.862184,1,72.246958
-5574.784805,1,72.247496
-5210.255819,1,72.248006
-4117.295529,1,72.248553
-4344.987494,1,72.249059
-5354.136761,1,72.249583
-4701.076901,1,72.250092
-4374.505481,1,72.250586
-6013.257277,1,72.251071
-5695.254507,1,72.25156
-4835.814418,1,72.252036
-6028.06842,1,72.252525
-5276.702363,1,72.253005
-5496.264339,1,72.253524
-5378.304682,1,72.254061
-5424.705386,1,72.254612
-5243.926261,1,72.255144
-5240.160508,1,72.255673
-4862.861916,1,72.256199
-5494.049374,1,72.256724
-4536.185038,1,72.257253
-4434.426465,1,72.257776
-4720.20785,1,72.258372
-4931.344704,1,72.258931
-3959.597882,1,72.259562
-5234.666255,1,72.260113
-4346.952324,1,72.26064
-4792.888656,1,72.261158
-5405.067515,1,72.261706
-4603.36739,1,72.26229
-5483.75582,1,72.262844
-5507.285813,1,72.263413
-5452.040456,1,72.263967
-4392.817169,1,72.264545
-5374.754208,1,72.265098
-5072.89665,1,72.265678
-5226.642174,1,72.266248
-5037.70062,1,72.266805
-4354.370864,1,72.267367
-5254.43414,1,72.267922
-5076.272483,1,72.268522
-5178.831182,1,72.269071
-5163.763674,1,72.269638
-5205.173747,1,72.270212
-5648.742931,1,72.270767
-4610.349017,1,72.271318
-4486.09176,1,72.271791
-5566.7577,1,72.272341
-5517.095338,1,72.272894
-5688.473591,1,72.273436
-5241.932058,1,72.273999
-5725.840843,1,72.274542
-4562.428571,1,72.275079
-4537.979121,1,72.275757
-5636.650423,1,72.276346
-4776.047581,1,72.276907
-4656.17968,1,72.277513
-5574.807245,1,72.278033
-4778.062876,1,72.278614
-4827.134732,1,72.27913
-5067.374613,1,72.279645
-5948.020595,1,72.280156
-6147.250566,1,72.280669
-4748.148028,1,72.281204
-4801.398096,1,72.281721
-4958.817838,1,72.282248
-4836.751034,1,72.282761
-5306.734441,1,72.283291
-5172.404423,1,72.283806
-4558.979544,1,72.284336
-4945.683882,1,72.284852
-5119.243907,1,72.285384
-4811.462654,1,72.285905
-5700.714247,1,72.286443
-5978.233452,1,72.286965
-5178.939142,1,72.287502
-5468.430242,1,72.288023
-4904.928858,1,72.288553
-5389.279888,1,72.289043
-4452.498312,1,72.289526
-5562.468784,1,72.290041
-5218.068948,1,72.290569
-5291.553669,1,72.291077
-3980.465532,1,72.291614
-5429.722903,1,72.292237
-4485.254854,1,72.292848
-5134.730015,1,72.293429
-5168.166756,1,72.293943
-4106.357819,1,72.294467
-4837.562978,1,72.294983
-6081.611743,1,72.295523
-4549.635183,1,72.296041
-4822.242057,1,72.296606
-5450.39071,1,72.297151
-4751.422909,1,72.297723
-5470.926908,1,72.2983
-4428.456764,1,72.298853
-4859.095835,1,72.299422
-5654.295649,1,72.299968
-5146.643453,1,72.300539
-4902.220174,1,72.301095
-5278.403097,1,72.301656
-6075.099474,1,72.302224
-6005.942757,1,72.302783
-4601.023679,1,72.303366
-5210.85943,1,72.303927
-5892.866066,1,72.304512
-4557.714671,1,72.305005
-4183.362974,1,72.305497
-5673.58226,1,72.305968
-5582.435232,1,72.306453
-4115.217918,1,72.306921
-4733.187931,1,72.30741
-4890.608024,1,72.307914
-5269.138917,1,72.308508
-6145.479211,1,72.30909
-5725.741707,1,72.309673
-4212.517152,1,72.31025
-5238.219131,1,72.310812
-5865.717935,1,72.311384
-6419.674457,1,72.311939
-5559.524911,1,72.312508
-5435.424827,1,72.313065
-5111.728174,1,72.313642
-4595.288091,1,72.314217
-4964.584337,1,72.314764
-4922.318047,1,72.31527
-5526.236593,1,72.315744
-5657.441589,1,72.316227
-5816.804628,1,72.3167
-5306.608584,1,72.31717
-4865.119634,1,72.317654
-5185.316261,1,72.318129
-5575.297871,1,72.318611
-5201.932745,1,72.31908
-4971.238558,1,72.319564
-5735.101774,1,72.320036
-4685.085832,1,72.320514
-5438.135457,1,72.320982
-5613.81005,1,72.321469
-5010.835308,1,72.321939
-4904.865099,1,72.322424
-5965.018937,1,72.322894
-4710.034018,1,72.323377
-5829.836449,1,72.323847
-5601.680117,1,72.324332
-4959.833055,1,72.324803
-6468.415114,1,72.325289
-6284.016737,1,72.325804
-4520.637229,1,72.326296
-5381.921743,1,72.326772
-5075.571775,1,72.327316
-5736.969427,1,72.327889
-5874.186627,1,72.32838
-5510.95597,1,72.328852
-4658.793558,1,72.329339
-4978.700749,1,72.329808
-5556.090232,1,72.330287
-6688.353039,1,72.330761
-5463.822925,1,72.331243
-4840.509501,1,72.331712
-5468.544799,1,72.332179
-5317.301901,1,72.332657
-5294.418893,1,72.333124
-5411.924997,1,72.333602
-4841.051015,1,72.334079
-4683.182391,1,72.334557
-3901.171897,1,72.335023
-4969.768797,1,72.3355
-5065.220001,1,72.335965
-4861.079689,1,72.336504
-5452.12723,1,72.336976
-4640.330708,1,72.337461
-5876.663883,1,72.337929
-4993.695407,1,72.338415
-4837.278098,1,72.338887
-4454.459455,1,72.339369
-4724.80071,1,72.340009
-4875.739503,1,72.340689
-5389.138736,1,72.341216
-5627.815991,1,72.34177
-5012.276869,1,72.342388
-4898.088343,1,72.342864
-4447.712312,1,72.343351
-4751.77207,1,72.343821
-5255.432943,1,72.344309
-5696.76434,1,72.344778
-4804.927947,1,72.345258
-5450.631406,1,72.345731
-5230.74461,1,72.346212
-5069.389433,1,72.346701
-4599.943561,1,72.347239
-4602.708631,1,72.347717
-5070.937473,1,72.348208
-6000.588428,1,72.348685
-5400.402594,1,72.349155
-5280.645677,1,72.349637
-4678.362625,1,72.350104
-5448.331595,1,72.350592
-4774.980097,1,72.35106
-4406.934422,1,72.35154
-5029.600152,1,72.352053
-4937.559266,1,72.352541
-4825.900816,1,72.353013
-5175.037875,1,72.353515
-5155.939649,1,72.353987
-5530.00395,1,72.354472
-5000.940909,1,72.35494
-5038.682727,1,72.355431
-4952.4001,1,72.355962
-5605.475725,1,72.356577
-4313.277682,1,72.357208
-4735.672436,1,72.357693
-5133.024781,1,72.358172
-4749.145284,1,72.358672
-5896.179796,1,72.359296
-4841.013849,1,72.360014
-5451.918876,1,72.360686
-5913.357649,1,72.361159
-4866.892063,1,72.361643
-5131.137049,1,72.362112
-5113.694082,1,72.362722
-5295.458955,1,72.363218
-4990.559105,1,72.363687
-4295.839498,1,72.364174
-5868.31257,1,72.364659
-4916.185623,1,72.365127
-5236.647655,1,72.365608
-5914.120077,1,72.366074
-5045.128257,1,72.366559
-4876.171216,1,72.367031
-5255.413483,1,72.367511
-4887.00122,1,72.367979
-4687.097617,1,72.368456
-3897.481079,1,72.368921
-4392.347169,1,72.369405
-5183.272629,1,72.369868
-4627.577771,1,72.370351
-5774.66353,1,72.370814
-5905.958674,1,72.371301
-4910.457301,1,72.371772
-5191.300107,1,72.372249
-4234.221119,1,72.372725
-5400.861199,1,72.373209
-5103.785306,1,72.373678
-5530.139543,1,72.37415
-4839.706181,1,72.374624
-4943.729901,1,72.375137
-5746.91718,1,72.375676
-4793.490773,1,72.376147
-4179.429222,1,72.376631
-5148.245437,1,72.37725
-4345.978314,1,72.377727
-5306.928677,1,72.378208
-5573.886409,1,72.378678
-4882.643885,1,72.379153
-5562.289233,1,72.379632
-4116.583583,1,72.380099
-4852.49561,1,72.380599
-5778.169516,1,72.381073
-5087.33308,1,72.381555
-6118.485068,1,72.382019
-5327.601487,1,72.382497
-5166.219354,1,72.382972
-4495.052183,1,72.383458
-4897.286754,1,72.383924
-5677.672355,1,72.384403
-4695.040686,1,72.38487
-4740.374369,1,72.385347
-5785.555433,1,72.385815
-5801.414138,1,72.386291
-4320.405539,1,72.386754
-5311.84902,1,72.387229
-3979.301306,1,72.387695
-5466.87258,1,72.388158
-6165.577355,1,72.388634
-4448.214335,1,72.389099
-4654.320108,1,72.389627
